ENTITY_CD,ENTITY_NAME,YEAR,NUM_SUSPENSIONS,PER_SUSPENSIONS
331900011764,URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,2015,1,2
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2015,177,21
331900860891,UFT CHARTER SCHOOL,2015,52,5
331900860933,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,2015,36,6
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2015,17,3
331900860972,HYDE LEADERSHIP CHARTER SCHOOL OF BROOKLYN,2015,408,100
331900860973,IMAGINE ME LEADERSHIP CHARTER SCHOOL,2015,17,8
331900860993,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,2015,21,9
331900860997,INVICTUS PREPARATORY CHARTER SCHOOL,2015,62,20
331900861072,ACHIEVEMENT FIRST LINDEN CHARTER SCHOOL,2015,3,2
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2015,129,0
332000010030,PS/IS 30 MARY WHITE OVINGTON,2015,4,1
332000010062,JHS 62 DITMAS,2015,16,1
332000010102,PS 102 BAYVIEW (THE),2015,2,0
332000010104,PS/IS 104 FORT HAMILTON SCHOOL (THE),2015,2,0
332000010112,PS 112 LEFFERTS PARK,2015,1,0
332000010127,PS 127 MCKINLEY PARK,2015,1,0
332000010163,PS 163 BATH BEACH,2015,2,0
332000010170,RALPH A FABRIZIO SCHOOL,2015,1,0
332000010180,SEEALL ACADEMY (THE),2015,4,0
332000010185,PS 185 WALTER KASSENBROCK,2015,1,0
332000010187,IS 187 CHRISTA MCAULIFFE SCHOOL (THE),2015,1,0
332000010192,PS 192 MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,2015,3,0
332000010200,PS 200 BENSON SCHOOL,2015,1,0
332000010201,JHS 201 DYKER HEIGHTS (THE),2015,3,0
332000010220,JHS 220 JOHN J PERSHING,2015,2,0
332000010223,JHS 223 MONTAUK (THE),2015,10,1
332000010227,JHS 227 EDWARD B SHALLOW,2015,6,0
332000010259,JHS 259 WILLIAM MCKINLEY,2015,13,1
332000010506,PS 506 SCHOOL OF JOURNALISM AND TECHNOLOGY (THE),2015,3,0
332000010686,BROOKLYN SCHOOL OF INQUIRY,2015,1,0
332000011445,NEW UTRECHT HIGH SCHOOL,2015,5,0
332000011485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOLOGY,2015,8,1
332000011490,FORT HAMILTON HIGH SCHOOL,2015,22,1
332000011505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2015,14,0
332000011609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,2015,3,1
332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,2015,280,1
332100010090,PS 90 EDNA COHEN SCHOOL,2015,6,1
332100010095,PS 95 GRAVESEND (THE),2015,2,0
332100010096,IS 96 SETH LOW,2015,19,3
332100010097,PS 97 HIGHLAWN (THE),2015,1,0
332100010098,IS 98 BAY ACADEMY,2015,1,0
332100010099,PS 99 ISAAC ASIMOV,2015,5,1
332100010100,PS 100 CONEY ISLAND SCHOOL (THE),2015,2,0
332100010121,PS 121 NELSON A ROCKEFELLER,2015,2,1
332100010153,PS 153 HOMECREST,2015,2,0
332100010177,PS 177 MARLBORO (THE),2015,1,0
332100010188,PS 188 MICHAEL E BERDY,2015,3,1
332100010209,PS 209 MARGARET MEAD,2015,2,0
332100010212,PS 212 LADY DEBORAH MOODY,2015,1,0
332100010225,PS 225 EILEEN E ZAGLIN (THE),2015,5,1
332100010226,PS 226 ALFRED DE B MASON,2015,1,0
332100010228,IS 228 DAVID A BOODY,2015,14,1
332100010238,PS 238 ANNE SULLIVAN,2015,8,2
332100010239,MARK TWAIN IS 239 FOR THE GIFTED AND TALENTED,2015,3,0
332100010281,IS 281 JOSEPH B CAVALLARO,2015,13,1
332100010288,PS 288 SHIRLEY TANYHILL (THE),2015,11,2
332100010303,IS 303 HERBERT S EISENBERG,2015,2,0
332100010329,PS 329 SURFSIDE,2015,10,2
332100011337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2015,2,1
332100011344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,2015,16,3
332100011348,HIGH SCHOOL OF SPORTS MANAGEMENT,2015,16,6
332100011410,ABRAHAM LINCOLN HIGH SCHOOL,2015,38,2
332100011468,KINGSBOROUGH EARLY COLLEGE SCHOOL,2015,9,2
332100011525,EDWARD R MURROW HIGH SCHOOL,2015,27,1
332100011540,JOHN DEWEY HIGH SCHOOL,2015,18,1
332100011559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,2015,7,3
332100011572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADERS,2015,1,0
332100011620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2015,20,3
332100011690,BROOKLYN STUDIO SECONDARY SCHOOL,2015,8,1
332100011728,LIBERATION DIPLOMA PLUS,2015,4,2
332100860949,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,2015,114,18
332100861075,SUCCESS ACADEMY CHARTER SCHOOL - BENSONHURST,2015,3,2
332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,2015,199,1
332200010014,JHS 14 SHELL BANK,2015,4,1
332200010078,JHS 78 ROY H MANN,2015,19,2
332200010109,PS 109,2015,24,4
332200010119,PS 119 AMERSFORT,2015,1,0
332200010139,PS 139 ALEXINE A FENTY,2015,12,1
332200010193,PS 193 GIL HODGES,2015,4,0
332200010203,PS 203 FLOYD BENNETT SCHOOL,2015,1,0
332200010206,PS 206 JOSEPH F LAMB,2015,3,0
332200010207,PS 207 ELIZABETH G LEARY,2015,3,0
332200010217,PS 217 COLONEL DAVID MARCUS SCHOOL,2015,2,0
332200010234,JHS 234 ARTHUR W CUNNINGHAM,2015,13,1
332200010240,ANDRIES HUDDE SCHOOL,2015,20,2
332200010251,PS 251 PAERDEGAT,2015,1,0
332200010269,PS 269 NOSTRAND,2015,2,1
332200010278,JHS 278 MARINE PARK,2015,11,1
332200010315,PS 315,2015,5,1
332200010361,PS 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL,2015,5,1
332200010381,IS 381,2015,9,3
332200011405,MIDWOOD HIGH SCHOOL,2015,13,0
332200011425,JAMES MADISON HIGH SCHOOL,2015,25,1
332200011495,SHEEPSHEAD BAY HIGH SCHOOL,2015,3,1
332200011535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,2015,2,0
332200011555,BROOKLYN COLLEGE ACADEMY,2015,3,1
332200011611,ORIGINS HIGH SCHOOL,2015,11,5
332200011630,PROFESSIONAL PATHWAYS HIGH SCHOOL,2015,3,2
332200860955,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL,2015,4,1
332200860978,BROOKLYN DREAMS CHARTER SCHOOL,2015,39,7
332200861051,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES III,2015,49,20
332200861053,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCE MATH AND SCIENCE III,2015,13,5
332200861076,SUCCESS ACADEMY CS - BERGEN BEACH,2015,13,7
332300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #23,2015,181,2
332300010041,PS 41 FRANCIS WHITE,2015,16,3
332300010073,PS 73 THOMAS S BOYLAND,2015,6,5
332300010137,PS/IS 137 RACHAEL JEAN MITCHELL,2015,5,2
332300010150,PS 150 CHRISTOPHER,2015,1,1
332300010155,PS/IS 155 NICHOLAS HERKIMER,2015,6,1
332300010156,PS 156 WAVERLY,2015,4,1
332300010165,PS 165 IDA POSNER,2015,7,2
332300010178,PS 178 SAINT CLAIR MCKELWAY,2015,9,2
332300010184,PS 184 NEWPORT,2015,19,4
332300010284,PS 284 LEW WALLACE,2015,7,1
332300010298,PS 298 DR BETTY SHABAZZ,2015,1,0
332300010327,PS 327 DR ROSE B ENGLISH,2015,18,3
332300010363,BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,2015,7,5
332300010392,IS 392,2015,2,1
332300010446,RIVERDALE AVENUE COMMUNITY SCHOOL,2015,4,2
332300010514,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,2015,7,2
332300010518,KNOWLEDGE AND POWER PREP ACADEMY V,2015,4,2
332300010522,MOTT HALL IV,2015,10,5
332300010668,RIVERDALE AVENUE MIDDLE SCHOOL,2015,4,5
332300010671,MOTT HALL BRIDGES ACADEMY,2015,4,2
332300011493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,2015,3,1
332300011643,BROOKLYN DEMOCRACY ACADEMY,2015,2,1
332300011646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,2015,8,3
332300011647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,2015,16,10
332300011697,TEACHERS PREPARATORY HIGH SCHOOL,2015,11,3
332300860912,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,2015,114,16
332300860936,OCEAN HILL COLLEGIATE CHARTER SCHOOL,2015,19,6
332300860939,BROWNSVILLE COLLEGIATE  CHARTER SCHOOL,2015,30,8
332300860941,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,2015,89,15
332300860942,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,2015,73,13
332300860954,BROWNSVILLE ASCEND CHARTER SCHOOL,2015,93,12
332300861007,ROADS CHARTER SCHOOL 1,2015,79,43
332300861050,CENTRAL BROOKLYN ASCEND CHARTER,2015,17,10
333200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #32,2015,130,1
333200010045,PS/IS 45 HORACE E GREENE,2015,4,1
333200010151,PS 151 LYNDON B JOHNSON,2015,1,0
333200010162,JHS 162 WILLOUGHBY (THE),2015,8,2
333200010291,JHS 291 ROLAND HAYES,2015,3,1
333200010299,PS 299 THOMAS WARREN FIELD SCHOOL,2015,7,2
333200010347,IS 347 SCHOOL OF HUMANITIES,2015,14,4
333200010349,"IS 349 MATH, SCIENCE AND TECHNOLOGY",2015,11,3
333200010377,PS 377 ALEJANDINA B DE GAUTIER,2015,3,1
333200010383,JHS 383 PHILIPPA SCHUYLER,2015,7,1
333200010384,PS/IS 384 FRANCES E CARTER,2015,5,1
333200010562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,2015,7,2
333200010564,BUSHWICK COMMUNITY HIGH SCHOOL,2015,1,1
333200011168,BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE),2015,1,0
333200011403,ACADEMY FOR ENVIRONMENTAL LEADERSHIP,2015,10,3
333200011545,EBC HIGH SCHOOL FOR PUBLIC SERVICE-BUSHWICK,2015,5,1
333200011549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,2015,27,7
333200011552,ACADEMY OF URBAN PLANNING,2015,4,1
333200011556,BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE,2015,12,4
333200860906,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,2015,81,8
333200860987,BUSHWICK ASCEND CHARTER SCHOOL,2015,25,4
333200861059,"MATH, ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL",2015,22,9
342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,2015,227,0
342400010005,IS 5 THE WALTER CROWLEY INTERMEDIATE SCHOOL,2015,17,1
342400010012,PS 12 JAMES B COLGATE,2015,2,0
342400010014,PS 14 FAIRVIEW,2015,1,0
342400010019,PS 19 MARINO JEANTET,2015,1,0
342400010049,PS 49 DOROTHY BONAWIT KOLE,2015,1,0
342400010061,IS 61 LEONARDO DA VINCI,2015,20,1
342400010068,PS 68 CAMBRIDGE,2015,1,0
342400010071,PS 71 FOREST,2015,3,0
342400010073,IS 73 FRANK SANSIVIERI INTERMEDIATE SCHOOL  (THE),2015,13,1
342400010077,IS 77,2015,8,1
342400010081,PS 81 JEAN PAUL RICHTER,2015,1,0
342400010088,PS 88 SENECA,2015,5,0
342400010091,PS 91 RICHARD ARKWRIGHT,2015,2,0
342400010093,IS 93 RIDGEWOOD,2015,11,1
342400010113,PS/IS 113 ANTHONY J PRANZO,2015,1,0
342400010119,IS 119 GLENDALE (THE),2015,5,0
342400010125,IS 125 THOMAS J MCCANN WOODSIDE,2015,14,1
342400010128,"PS 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY",2015,3,0
342400010143,PS 143 LOUIS ARMSTRONG,2015,2,0
342400010199,PS 199 MAURICE A FITZGERALD,2015,1,0
342400010239,PS 239,2015,1,0
342400010307,PIONEER ACADEMY,2015,1,0
342400010311,CORONA ARTS AND SCIENCES ACADEMY,2015,2,1
342400011264,ACADEMY OF FINANCE AND ENTERPRISE,2015,2,0
342400011267,HIGH SCHOOL OF APPLIED COMMUNICATIONS,2015,8,2
342400011293,CIVIC LEADERSHIP ACADEMY,2015,8,2
342400011296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,2015,3,1
342400011299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,2015,1,0
342400011455,NEWTOWN HIGH SCHOOL,2015,10,1
342400011485,GROVER CLEVELAND HIGH SCHOOL,2015,25,1
342400011530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,2015,2,0
342400011550,HIGH SCHOOL FOR ARTS AND BUSINESS,2015,22,3
342400011585,MASPETH HIGH SCHOOL,2015,7,1
342400011600,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,2015,20,1
342400011610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2015,3,0
342400861048,MIDDLE VILLAGE PREPARATORY CHARTER SCHOOL,2015,27,12
342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,2015,191,1
342500010020,PS 20 JOHN BOWNE,2015,1,0
342500010021,PS 21 EDWARD HART,2015,3,0
342500010025,IS 25 ADRIEN BLOCK,2015,2,0
342500010032,PS 32 STATE STREET,2015,1,0
342500010154,PS 154,2015,1,0
342500010164,PS 164 QUEENS VALLEY,2015,4,1
342500010165,PS 165 EDITH K BERGTRAUM,2015,1,0
342500010185,JHS 185 EDWARD BLEEKER,2015,11,1
342500010189,JHS 189 DANIEL CARTER BEARD,2015,10,1
342500010193,PS 193 ALFRED J KENNEDY,2015,2,0
342500010194,JHS 194 WILLIAM CARR,2015,10,1
342500010200,PS/MS 200 POMONOK SCHOOL AND STAR ACADEMY (THE),2015,2,0
342500010201,PS 201 DISCOVERY SCHOOL FOR INQUIRY AND RESEARCH (THE),2015,1,0
342500010214,PS 214 CADWALLADER COLDEN,2015,1,0
342500010237,IS 237,2015,18,2
342500010250,IS 250 ROBERT F KENNEDY COMMUNITY MIDDLE SCHOOL (THE),2015,12,3
342500010294,BELL ACADEMY,2015,1,0
342500011240,VERITAS ACADEMY,2015,2,1
342500011252,QUEENS SCHOOL OF INQUIRY (THE),2015,4,1
342500011263,FLUSHING INTERNATIONAL HIGH SCHOOL,2015,1,0
342500011281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2015,1,0
342500011285,WORLD JOURNALISM PREPARATORY:  A COLLEGE BOARD SCHOOL,2015,7,1
342500011425,JOHN BOWNE HIGH SCHOOL,2015,52,1
342500011460,FLUSHING HIGH SCHOOL,2015,21,1
342500011499,"QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE & TECHNOLOGY",2015,3,1
342500011540,QUEENS ACADEMY HIGH SCHOOL,2015,5,1
342500011670,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,2015,9,1
342500011792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2015,5,3
342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,2015,133,0
342600010031,PS 31 BAYSIDE,2015,1,0
342600010067,JHS 67 LOUIS PASTEUR,2015,1,0
342600010074,JHS 74 NATHANIEL HAWTHORNE,2015,2,0
342600010158,MS 158 MARIE CURIE,2015,5,0
342600010162,PS 162 JOHN GOLDEN,2015,1,0
342600010172,IRWIN ALTMAN MIDDLE SCHOOL 172,2015,7,1
342600010178,PS/IS 178 HOLLISWOOD,2015,3,1
342600010216,JHS 216 GEORGE J RYAN,2015,2,0
342600010266,PS/IS 266,2015,2,0
342600011315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,2015,2,2
342600011415,BENJAMIN N CARDOZO HIGH SCHOOL,2015,24,1
342600011430,FRANCIS LEWIS HIGH SCHOOL,2015,13,0
342600011435,MARTIN VAN BUREN HIGH SCHOOL,2015,42,2
342600011495,BAYSIDE HIGH SCHOOL,2015,22,1
342600011566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND SCIENCES",2015,6,1
342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,2015,403,1
342700010042,PS/MS 42 R VERNAM,2015,29,4
342700010043,PS 43,2015,27,3
342700010045,PS 45 CLARENCE WITHERSPOON,2015,1,0
342700010053,MS 53 BRIAN PICCOLO,2015,12,3
342700010056,PS 56 HARRY EICHLER,2015,1,0
342700010090,PS 90 HORACE MANN,2015,1,0
342700010096,PS 96,2015,1,0
342700010100,PS 100 GLEN MORRIS,2015,2,0
342700010104,PS 104 BAYS WATER (THE),2015,1,0
342700010105,PS 105 BAY SCHOOL (THE),2015,20,2
342700010106,PS 106,2015,3,2
342700010114,PS/MS 114 BELLE HARBOR,2015,2,0
342700010123,PS 123,2015,4,1
342700010124,PS 124 OSMOND A CHURCH,2015,6,0
342700010137,MS 137 AMERICA'S SCHOOL OF HEROES,2015,15,1
342700010146,PS 146 HOWARD BEACH,2015,1,0
342700010183,PS 183 DR RICHARD R GREEN,2015,4,1
342700010197,PS 197 OCEAN SCHOOL (THE),2015,1,0
342700010202,JHS 202 ROBERT H GODDARD,2015,10,1
342700010210,JHS 210 ELIZABETH BLACKWELL,2015,35,2
342700010223,PS 223 LYNDON B JOHNSON,2015,2,0
342700010226,JHS 226 VIRGIL I GRISSON,2015,10,1
342700010232,PS 232 LINDENWOOD,2015,3,0
342700010253,PS 253,2015,3,1
342700010254,PS 254-OSA PARKS SCHOOL (THE),2015,1,0
342700010297,HAWTREE CREEK MIDDLE SCHOOL,2015,6,2
342700010306,NEW YORK CITY ACADEMY FOR DISCOVERY,2015,1,0
342700010314,EPIC HIGH SCHOOL-SOUTH,2015,1,1
342700010317,WATERSIDE CHILDREN'S STUDIO SCHOOL,2015,4,1
342700010318,WATERSIDE SCHOOL FOR LEADERSHIP,2015,7,4
342700010319,VILLAGE ACADEMY,2015,16,5
342700010323,SCHOLARS' ACADEMY,2015,4,0
342700010333,GOLDIE MAPLE ACADEMY,2015,2,0
342700010362,WAVE PREPARATORY ELEMENTARY SCHOOL,2015,1,0
342700011260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,2015,28,7
342700011261,VOYAGES PREP-SOUTH QUEENS,2015,8,5
342700011262,CHANNEL VIEW SCHOOL FOR RESEARCH,2015,2,0
342700011302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH AND TECHNOLOGY",2015,16,4
342700011308,ROBERT H GODDARD HIGH SCHOOL FOR COMM ARTS 7 & TECHNOLOGY,2015,10,2
342700011309,ACADEY OF MEDICAL TECHNOLOGY - A COLLEGE BOARD SCHOOL,2015,8,1
342700011324,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAINABILITY,2015,12,3
342700011351,ROCKAWAY COLLEGIATE HIGH SCHOOL,2015,14,3
342700011400,AUGUST MARTIN HIGH SCHOOL,2015,30,4
342700011475,RICHMOND HILL HIGH SCHOOL,2015,20,1
342700011480,JOHN ADAMS HIGH SCHOOL,2015,14,1
342700011650,"HIGH SCH-CONSTRUCTION, TRADES, ENGINEERING & ARCHITECTURE",2015,4,0
342700860869,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,2015,14,4
342700860990,CHALLENGE PREPARATORY CHARTER SCHOOL,2015,2,0
342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,2015,254,1
342800010008,JHS 8 RICHARD S GROSSLEY,2015,18,4
342800010040,PS 40 SAMUEL HUNTINGTON,2015,1,0
342800010048,PS 48 WILLIAM WORDSWORTH,2015,1,0
342800010050,PS 50 TALFOURD LAWN ELEMENTARY SCHOOL,2015,1,0
342800010072,CATHERINE AND COUNT BASIE MIDDLE SCHOOL 72,2015,55,7
342800010080,PS 80 THURGOOD MARSHALL MAGNET OF MULTIMEDIA,2015,6,1
342800010101,PS 101 SCHOOL IN THE GARDENS,2015,1,0
342800010117,PS 117 J KELD/BRIARWOOD SCHOOL,2015,1,0
342800010121,PS 121,2015,1,0
342800010140,PS 140 EDWARD K ELLINGTON,2015,6,1
342800010157,JHS 157 STEPHEN A HALSEY,2015,11,1
342800010160,PS 160 WALTER FRANCIS BISHOP,2015,5,1
342800010182,PS 182 SAMANTHA SMITH,2015,1,0
342800010190,JHS 190 RUSSELL SAGE,2015,19,2
342800010206,PS 206 HORACE HARDING SCHOOL (THE),2015,1,0
342800010217,JHS 217 ROBERT A VAN WYCK,2015,15,1
342800010287,EMERSON SCHOOL (THE),2015,6,3
342800010354,PS 354,2015,5,1
342800011167,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,2015,12,2
342800011284,YORK EARLY COLLEGE ACADEMY,2015,10,2
342800011310,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,2015,10,2
342800011325,HILLSIDE ARTS AND LETTERS ACADEMY,2015,13,3
342800011328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,2015,8,2
342800011338,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,2015,1,1
342800011440,FOREST HILLS HIGH SCHOOL,2015,7,0
342800011620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2015,13,1
342800011680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2015,2,0
342800011686,QUEENS METROPOLITAN HIGH SCHOOL,2015,2,0
342800011690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2015,22,4
342800860969,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL,2015,3,1
342900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #29,2015,312,1
342900010015,PS 15 JACKIE ROBINSON,2015,1,0
342900010033,PS 33 EDWARD M FUNK,2015,1,0
342900010034,PS 34 JOHN HARVARD,2015,1,0
342900010035,PS 35 NATHANIEL WOODHULL,2015,3,0
342900010037,CYNTHIA JENKINS SCHOOL,2015,2,0
342900010052,PS 52,2015,2,0
342900010059,IS 59 SPRINGFIELD GARDENS,2015,13,3
342900010109,JEAN NUZZI INTERMEDIATE SCHOOL,2015,17,2
342900010116,PS/IS 116 WILLIAM C HUGHLEY,2015,12,2
342900010118,PS 118 LORRAINE HANSBERRY,2015,7,1
342900010134,PS 134 HOLLIS,2015,1,0
342900010135,BELLAIRE SCHOOL (THE),2015,3,0
342900010136,PS 136 ROY WILKINS,2015,1,0
342900010147,PS/MS 147 RONALD MCNAIR,2015,2,0
342900010156,PS 156 LAURELTON,2015,7,2
342900010181,PS 181 BROOKFIELD,2015,1,0
342900010192,IS 192 LINDEN (THE),2015,5,1
342900010208,PS/IS 208,2015,4,1
342900010238,IS 238 SUSAN B ANTHONY ACADEMY,2015,45,3
342900010270,GORDON PARKS SCHOOL (THE),2015,7,1
342900010289,QUEENS UNITED MIDDLE SCHOOL,2015,9,6
342900010355,COLLABORATIVE ARTS MIDDLE SCHOOL,2015,15,3
342900010356,COMMUNITY VOICES MIDDLE SCHOOL,2015,25,6
342900011243,INSTITUTE FOR HEALTH PROFESSIONALS AT CAMBRIA HEIGHTS,2015,5,3
342900011248,QUEENS PREPARATORY ACADEMY,2015,15,3
342900011259,PATHWAYS COLLEGE PREPARATORY SCHOOL:  A COLLEGE BOARD SCHOOL,2015,8,1
342900011265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2015,13,3
342900011272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES,2015,13,3
342900011283,PREPARATORY ACADEMY FOR WRITERS:  A COLLEGE BOARD SCHOOL,2015,9,2
342900011313,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE AND INFORMATION TECHNOLOGY,2015,10,10
342900011326,CAMBRIA HEIGHTS ACADEMY,2015,18,5
342900011327,EAGLE ACADEMY FOR YOUNG MEN III,2015,15,4
342900011492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2015,8,2
342900011494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2015,4,3
342900011496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP  HIGH SCHOOL,2015,2,2
342900011498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2015,8,2
342900860821,MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL,2015,5,1
342900860974,RIVERTON STREET CHARTER SCHOOL,2015,9,1
342900861078,SUCCESS ACADEMY CHARTER SCHOOL - SPRINGFIELD,2015,34,18
343000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #30,2015,235,1
343000010002,PS 2 ALFRED ZIMBERG,2015,1,0
343000010010,IS 10 HORACE GREELEY,2015,7,1
343000010017,PS 17 HENRY DAVID THOREAU,2015,4,1
343000010076,PS 76 WILLIAM HALLETT,2015,4,1
343000010092,PS 92 HARRY T STEWART SR,2015,1,0
343000010111,PS 111 JACOB BLACKWELL,2015,14,4
343000010112,PS 112 DUTCH KILLS,2015,1,0
343000010126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,2015,15,3
343000010127,PS 127 AEROSPACE SCIENCE MAGNET,2015,19,1
343000010141,IS 141 STEINWAY (THE),2015,6,0
343000010145,IS 145 JOSEPH PULITZER,2015,5,0
343000010148,PS 148,2015,1,0
343000010149,PS 149 CHRISTA MCAULIFFE,2015,1,0
343000010150,PS 150,2015,4,0
343000010151,PS 151 MARY D CARTER,2015,2,1
343000010152,PS 152 GWENDOLYN N ALLEYNE SCHOOL,2015,1,0
343000010166,PS 166 HENRY GRADSTEIN,2015,1,0
343000010204,IS 204 OLIVER W HOLMES,2015,24,4
343000010230,IS 230,2015,2,0
343000010291,HUNTERS POINT COMMUNITY MIDDLE SCHOOL,2015,5,2
343000011227,IS 227 LOUIS ARMSTRONG,2015,8,0
343000011258,ENERGY TECH HIGH SCHOOL,2015,2,1
343000011301,ACADEMY FOR CAREERS IN TELEVISION AND FILM,2015,4,1
343000011445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2015,45,2
343000011450,LONG ISLAND CITY HIGH SCHOOL,2015,27,1
343000011501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2015,11,1
343000011502,INFORMATION TECHNOLOGY HIGH SCHOOL,2015,13,1
343000011555,NEWCOMERS HIGH SCHOOL,2015,1,0
343000011575,ACADEMY OF AMERICAN STUDIES,2015,6,1
343000860822,RENAISSANCE CHARTER SCHOOL (THE),2015,23,4
343000860836,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,2015,30,4
343000860952,GROWING UP GREEN CHARTER SCHOOL,2015,44,7
343000860998,ACADEMY OF THE CITY CHARTER SCHOOL,2015,8,2
353100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #31,2015,478,1
353100010002,IS 2 GEORGE L EGBERT,2015,9,1
353100010003,PS 3 MARGARET GIOIOSA SCHOOL (THE),2015,4,0
353100010004,PS 4 MAURICE WOLLIN,2015,1,0
353100010006,PS 6 CPL ALLAN F KIVLEHAN SCHOOL,2015,2,0
353100010007,IS 7 ELIAS BERNSTEIN,2015,2,0
353100010008,PS 8 SHIRLEE SOLOMON,2015,1,0
353100010011,PS 11 THOMAS DONGAN SCHOOL,2015,7,3
